egt,n1a,n2a,nf,ff,mn,t2,tat,oat,alt,p2e,wai,nai,prv,hpv,xf,acnum,reportts,pos,Predict
830.3,82.71,88.33,82.85,3391.0,0.274,-9.1,-1.7,-10.7,1599.0,14.663,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-14 16:30:05,2,35.778741552481364
778.8,78.49,86.27,78.53,2974.0,0.283,-12.9,-9.7,-14.5,1808.0,14.647,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-14 23:06:39,2,35.67366617889111
759.5,76.67,85.91,76.68,2770.0,0.259,-9.5,-2.5,-11.3,1683.0,14.633,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-15 07:52:58,2,35.93932914298505
925.9,88.53,92.06,88.72,3517.0,0.287,5.3,4.2,3.4,4426.0,13.511,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-15 11:58:21,2,36.05192316951562
778.3,78.37,86.23,78.41,2920.0,0.278,-13.5,-10.2,-14.8,2301.0,14.345,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-15 22:53:22,2,35.66116240087935
824.6,82.72,88.66,82.85,3251.0,0.293,-5.5,-4.5,-7.0,2302.0,14.527,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-16 17:04:06,2,35.68235807567045
819.7,82.24,88.22,82.39,3195.0,0.28,-8.4,-3.0,-9.7,2771.0,14.191,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-16 22:38:26,2,34.972026371581684
790.1,78.33,87.71,78.34,2799.0,0.263,0.7,0.2,-0.9,2253.0,14.411,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-17 08:16:07,2,36.03946322971394
831.9,82.28,88.78,82.37,3210.0,0.288,-2.8,-1.2,-4.4,2380.0,14.47,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-17 17:03:48,2,35.51264145467906
751.0,76.91,85.5,76.92,2804.0,0.26,-14.7,-2.5,-16.2,2370.0,14.231,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-17 22:22:45,2,35.98588926454561
788.3,78.25,87.39,78.27,2795.0,0.272,-0.9,-0.2,-2.8,1579.0,14.798,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-18 07:51:40,2,36.04864393730999
939.8,90.34,92.67,90.53,3637.0,0.293,4.1,3.2,2.0,5021.0,13.099,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-18 11:56:14,2,36.3031191008005
776.0,77.26,86.81,77.28,2716.0,0.272,-2.6,-4.2,-4.7,2333.0,14.41,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-18 19:52:22,2,35.64427586160966
756.4,78.5,85.62,78.57,2900.0,0.244,-19.1,-5.0,-20.7,3360.0,13.645,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-18 23:10:49,2,35.381503098159115
861.3,84.52,89.82,84.68,3365.0,0.292,-0.6,0.7,-2.3,2269.0,14.421,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-19 17:12:18,2,35.41299657560134
745.9,76.48,85.41,76.5,2766.0,0.256,-13.5,-1.5,-15.3,2279.0,14.286,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-19 22:35:16,2,35.97651164158455
830.0,82.04,89.03,82.13,3206.0,0.279,0.5,1.2,-1.1,2132.0,14.49,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-20 08:04:54,2,35.55371096740183
801.6,78.82,87.71,78.83,2855.0,0.263,-0.7,-1.7,-2.2,1964.0,14.552,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-21 06:10:35,2,35.65107600428279
893.9,86.87,91.3,87.07,3395.0,0.272,4.0,1.7,2.2,3986.0,13.625,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-21 11:21:29,2,35.44720973719471
815.6,82.58,88.44,82.71,3317.0,0.278,-7.2,-6.5,-8.8,1095.0,15.107,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-21 16:26:04,2,35.89272099530986
792.0,78.65,87.1,78.67,2895.0,0.278,-4.6,-1.5,-6.2,1306.0,14.941,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-02-21 22:19:57,2,35.65273481368989
771.2,77.77,86.76,77.78,2821.0,0.276,-5.8,-8.0,-7.8,1591.0,14.747,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-22 08:04:36,2,35.63967935263337
828.6,83.32,88.64,83.47,3378.0,0.288,-8.3,0.0,-9.7,1704.0,14.768,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-22 16:52:39,2,34.342235334066295
732.9,77.4,84.33,77.47,2902.0,0.257,-27.2,-18.7,-28.4,2800.0,13.986,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-22 23:51:21,2,36.231919668033505
771.4,76.88,86.65,76.89,2758.0,0.266,-3.6,-3.0,-5.3,672.0,15.281,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-23 07:58:04,2,35.914871599882616
931.0,89.13,92.51,89.33,3561.0,0.284,7.4,6.2,5.5,4488.0,13.476,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-23 11:52:03,2,35.99423427750785
813.5,80.71,87.75,80.78,3222.0,0.272,-6.7,-2.5,-8.5,616.0,15.294,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-23 16:52:09,2,35.33235940673501
813.1,79.39,87.46,79.42,2943.0,0.268,-4.6,-3.7,-6.5,2016.0,14.514,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-24 07:48:50,2,34.196783046926456
932.5,89.17,92.56,89.37,3548.0,0.276,7.7,6.2,5.8,4505.0,13.338,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-24 11:51:14,2,35.06547098576123
824.1,82.92,88.59,83.07,3261.0,0.278,-7.2,-7.7,-8.6,2106.0,14.501,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-24 16:52:56,2,34.69592202695595
775.3,78.15,86.73,78.17,2846.0,0.275,-6.9,-7.0,-8.7,1921.0,14.649,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-25 07:54:14,2,34.92468408639425
943.3,89.32,92.73,89.52,3593.0,0.281,8.6,7.0,6.9,4581.0,13.569,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-25 12:00:53,2,34.81418711175208
798.3,80.82,87.59,80.9,3146.0,0.274,-8.8,-9.7,-10.5,2160.0,14.537,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-25 17:06:29,2,35.06508801248368
738.0,74.93,84.95,74.92,2636.0,0.261,-12.5,-6.5,-14.3,2287.0,14.344,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-25 22:25:03,2,35.47417052218918
787.6,80.03,87.11,80.1,3099.0,0.243,-10.9,-8.2,-12.2,1963.0,14.317,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-26 04:42:58,2,35.040968180273126
835.0,82.17,89.35,82.25,3216.0,0.244,2.9,3.0,1.3,1366.0,14.756,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-26 10:31:44,2,35.06873554324153
856.9,84.42,89.56,84.59,3408.0,0.28,-3.7,-1.2,-5.2,2151.0,14.475,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-26 16:15:47,2,35.34076742435534
786.3,80.16,86.89,80.25,3264.0,0.263,-13.6,-0.7,-15.0,1557.0,14.776,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-26 22:54:07,2,35.16708223551087
899.8,88.5,91.45,88.7,3894.0,0.295,-0.3,-0.5,-2.0,2401.0,14.512,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-02-27 07:07:37,2,35.1607687623325
907.6,85.59,91.86,85.71,3275.0,0.258,14.6,12.5,12.8,3155.0,13.99,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-27 11:23:33,2,34.84980005132632
836.3,83.31,88.62,83.46,3296.0,0.28,-8.4,-6.0,-9.8,2324.0,14.31,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-27 17:16:55,2,34.37173715281386
835.8,83.2,88.87,83.35,3429.0,0.267,-5.9,3.7,-7.3,1268.0,14.933,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-02-28 23:32:53,2,33.71996517928888
798.6,79.74,87.64,79.77,2971.0,0.264,-4.4,-4.0,-5.8,2097.0,14.475,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-01 08:01:17,2,34.393869807735676
824.3,82.12,88.32,82.24,3240.0,0.277,-6.8,-3.5,-8.0,2131.0,14.467,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-01 17:00:07,2,33.368430785595535
787.3,80.58,87.04,80.67,3212.0,0.266,-13.8,1.0,-15.1,2468.0,14.185,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-01 23:02:39,2,33.70671131528503
806.3,82.1,87.61,82.25,3298.0,0.265,-13.6,-3.5,-15.0,2367.0,14.282,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-03-02 17:08:54,2,33.803743692279724
788.7,79.11,86.6,79.17,3011.0,0.263,-11.9,-0.5,-13.3,2437.0,14.279,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-02 22:33:21,2,33.548214621480284
854.3,82.55,89.39,82.64,3244.0,0.27,2.0,6.0,0.4,2235.0,14.391,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-03 07:16:48,2,33.10480804605896
896.8,84.33,91.4,84.42,3189.0,0.265,15.0,13.0,13.2,3003.0,14.299,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-03 11:29:45,2,33.72815830055929
803.0,77.85,87.68,77.88,2761.0,0.26,3.8,5.0,1.8,955.0,15.097,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-04 07:45:07,2,34.22025139805822
873.1,84.81,90.34,84.96,3366.0,0.277,3.1,3.5,1.3,2247.0,14.398,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-04 17:16:18,2,32.90348153179377
750.4,76.08,85.64,76.07,2711.0,0.253,-11.0,-5.0,-12.4,2153.0,14.352,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-04 22:53:58,2,34.366826688426976
818.8,81.53,88.28,81.62,3196.0,0.276,-4.4,-5.5,-5.7,1874.0,14.648,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-06 07:55:19,2,33.39482201820156
884.5,84.8,91.05,84.92,3239.0,0.268,10.1,11.0,8.4,2997.0,13.957,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-06 13:00:52,2,33.72312082648973
875.8,87.42,90.25,87.61,3730.0,0.286,-7.8,-4.0,-9.4,3337.0,13.868,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-08 00:09:54,2,33.05738788698717
791.4,78.39,87.42,78.42,2815.0,0.268,-1.5,-3.0,-3.2,1824.0,14.583,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-08 07:52:47,2,33.51921933978548
963.6,90.28,93.53,90.47,3666.0,0.274,13.1,11.0,11.0,4504.0,13.487,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-08 11:53:59,2,33.38080854090234
844.9,83.85,89.09,84.02,3394.0,0.305,-5.1,-1.5,-6.4,1645.0,14.745,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-08 15:57:58,2,32.525110971710596
834.5,82.0,89.28,82.08,3143.0,0.266,2.6,4.5,1.1,2538.0,14.17,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-08 22:12:46,2,33.04289547507105
762.7,76.44,86.3,76.42,2713.0,0.262,-5.1,-6.2,-6.7,1638.0,14.74,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-09 07:55:21,2,33.659358072353605
807.6,80.36,87.81,80.43,3151.0,0.269,-4.9,-0.7,-6.5,1763.0,14.593,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-10 07:56:12,2,33.021294830293925
905.2,85.0,91.64,85.1,3301.0,0.265,15.0,13.0,13.2,2870.0,14.491,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-10 12:00:14,2,33.318405740948016
806.6,81.39,87.82,81.49,3267.0,0.279,-8.6,-2.5,-10.1,1015.0,15.175,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-10 16:41:02,2,33.015693949695084
812.5,80.55,88.26,80.6,2998.0,0.292,-1.6,2.2,-3.2,1747.0,14.687,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-10 22:21:06,2,33.05830972606514
790.3,79.5,87.32,79.53,3015.0,0.279,-6.6,-5.2,-8.1,1312.0,14.916,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-11 05:40:16,2,33.458247685865
869.2,85.12,90.5,85.28,3320.0,0.266,2.8,1.2,1.0,2919.0,13.944,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-03-11 11:36:25,2,33.98445395133702
863.5,84.51,89.92,84.66,3416.0,0.273,0.4,6.5,10.649999999999999,1750.0,14.717,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-12 16:05:01,2,33.08112874677046
765.3,76.15,86.32,76.15,2661.0,0.273,-4.0,-1.7,-5.5,2309.0,14.371,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-12 22:08:03,2,33.970911585690395
850.7,82.68,89.59,82.78,3253.0,0.284,3.3,5.5,1.4,2044.0,14.601,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-13 07:34:24,2,33.25474008325341
921.2,85.2,92.14,85.3,3229.0,0.268,20.4,18.2,18.6,3008.0,14.269,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-13 11:37:06,2,33.14980027121101
859.7,84.54,90.09,84.69,3389.0,0.283,1.3,7.2,-0.3,1913.0,14.69,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-13 16:06:44,2,32.746050229129565
789.3,78.61,87.28,78.64,2859.0,0.273,-3.9,-3.5,-5.6,2070.0,14.538,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-13 22:12:17,2,32.97739606716631
820.8,80.17,88.53,80.19,3013.0,0.29,2.5,6.7,0.8,1985.0,14.64,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-14 06:18:02,2,32.760874627210136
966.8,89.32,93.8,89.51,3552.0,0.276,19.5,17.2,17.5,4280.0,13.85,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-14 11:10:26,2,31.246475895953452
876.5,84.6,90.28,84.76,3403.0,0.27,3.2,8.2,1.5,2187.0,14.464,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-14 17:00:12,2,32.273782087451764
854.9,83.67,89.59,83.8,3333.0,0.284,-0.3,1.5,-1.8,1864.0,14.687,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-14 23:44:02,2,32.078637073546815
847.8,82.13,89.61,82.19,3155.0,0.272,6.0,8.0,3.7,2071.0,14.491,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-15 08:18:11,2,32.94381700686459
875.8,85.07,90.46,85.24,3420.0,0.282,2.8,9.5,1.1,2272.0,14.501,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-15 16:31:24,2,31.87157804752095
802.8,79.4,87.89,79.41,2910.0,0.267,-0.4,-1.7,10.649999999999999,1714.0,14.818,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-16 07:51:33,2,32.79582963327299
1001.1,91.81,94.89,92.01,3742.0,0.288,20.8,19.2,18.7,4820.0,13.414,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-16 11:52:06,2,31.791056357708392
816.2,81.16,88.07,81.25,3236.0,0.268,-5.6,-7.2,-6.9,1992.0,15.048,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-03-17 06:58:10,2,32.21897094200167
972.5,89.36,94.25,89.56,3635.0,0.267,23.6,22.2,21.7,3073.0,14.194,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-17 11:30:56,2,31.32789857447022
814.5,82.14,88.07,82.27,3291.0,0.274,-9.6,-5.2,-11.1,1949.0,14.625,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-17 16:26:22,2,30.967967335962435
847.5,82.96,89.56,83.07,3264.0,0.28,1.6,5.2,0.3,2271.0,14.375,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-17 22:24:28,2,31.579771818896468
829.4,83.21,88.72,83.36,3397.0,0.28,-7.5,-2.7,-8.8,1643.0,14.647,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-18 16:20:13,2,31.396646370354333
781.0,78.21,86.85,78.23,2850.0,0.293,-6.8,-6.7,-8.2,2070.0,14.622,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-18 22:16:19,2,31.674976724893344
833.5,83.28,88.53,83.44,3433.0,0.269,-8.5,-2.2,-9.7,1538.0,14.731,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-20 01:39:59,2,31.506487704014802
907.2,84.43,92.22,84.5,3345.0,0.274,22.9,20.2,21.2,1692.0,15.182,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-20 09:00:21,2,32.83924783074018
847.6,84.04,89.34,84.2,3449.0,0.275,-3.5,0.5,-5.0,1493.0,14.767,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-20 16:16:30,2,31.35865180827701
771.3,77.8,86.42,77.82,2841.0,0.28,-9.3,-7.5,-10.8,1343.0,14.954,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-20 22:18:55,2,32.498585228249176
804.0,79.47,87.92,79.5,2965.0,0.266,-0.8,-0.5,-2.6,1524.0,14.714,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-21 06:22:20,2,32.16783748671091
973.5,90.1,93.89,90.31,3665.0,0.278,17.5,15.5,15.6,4273.0,13.803,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-21 11:12:19,2,31.434933306040897
844.5,83.77,89.26,83.92,3429.0,0.274,-4.6,2.7,-6.0,1734.0,14.604,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-21 16:13:05,2,31.476073164725086
800.8,80.86,87.59,80.96,3150.0,0.294,-9.0,-8.0,-10.6,2167.0,14.587,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-21 22:20:16,2,31.42296622675215
809.1,79.28,88.17,79.29,2904.0,0.286,2.4,3.2,0.7,2041.0,14.624,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-22 07:49:23,2,31.996288977019276
863.6,84.4,89.96,84.56,3416.0,0.272,0.2,4.5,-1.4,1884.0,14.559,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-22 16:08:32,2,31.698413899221517
803.2,80.96,87.43,81.06,3168.0,0.286,-11.4,-7.2,-12.6,2161.0,14.44,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-22 22:18:07,2,31.39923562378445
807.2,78.42,87.88,78.42,2816.0,0.269,3.0,5.7,1.3,1856.0,14.576,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-23 07:49:40,2,31.121850207169935
998.4,92.11,94.47,92.31,3907.0,0.279,15.0,13.2,13.0,4627.0,13.585,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-23 11:50:52,2,31.141875623201084
825.2,80.77,88.74,80.81,3035.0,0.27,1.8,3.2,0.5,1994.0,14.481,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-24 07:09:31,2,30.613576602278936
923.9,85.85,92.25,85.97,3388.0,0.278,17.5,15.7,15.7,2988.0,14.721,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-24 12:08:41,2,31.60817682357887
824.1,81.15,88.69,81.21,3146.0,0.273,0.4,4.2,-1.1,1945.0,14.535,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-24 19:07:38,2,31.248974705105283
790.8,79.72,87.07,79.78,2999.0,0.268,-10.3,-4.7,-11.6,2741.0,14.094,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-03-25 00:34:35,2,31.077817248589845
814.0,79.25,88.42,79.27,2878.0,0.265,4.2,2.7,2.7,1764.0,14.639,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-25 07:56:11,2,31.630126813340702
1016.8,92.74,95.15,92.93,3979.0,0.277,19.2,17.5,17.2,4657.0,13.722,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-25 11:54:10,2,31.142529358526094
825.5,81.68,88.81,81.76,3250.0,0.267,0.0,3.0,-1.7,1587.0,14.667,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-25 16:47:19,2,30.950923638616512
771.0,77.57,86.64,77.57,2742.0,0.276,-6.1,-7.0,-8.0,2666.0,14.227,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-25 22:22:24,2,31.714887695919323
859.5,82.75,89.6,82.83,3275.0,0.272,3.7,4.5,2.1,2079.0,14.449,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-27 06:55:34,2,31.127065575729603
921.3,85.71,92.46,85.82,3265.0,0.288,20.5,23.5,18.4,3133.0,13.95,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-27 11:31:04,2,31.182177176706805
853.1,83.91,89.7,84.05,3366.0,0.254,-0.4,1.2,-1.9,1818.0,14.521,0.0,1.0,1.0,0.0,0.0,VQ-BGU,2019-03-27 16:49:19,2,31.226066482025956
796.4,78.07,87.67,78.07,2795.0,0.261,2.8,4.5,1.0,487.0,15.291,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-28 06:28:23,2,32.03699627733753
963.3,89.49,94.01,89.69,3504.0,0.273,22.0,22.7,20.0,3203.0,13.893,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-28 11:07:57,2,31.045629194729447
844.6,83.32,89.53,83.45,3357.0,0.275,0.2,4.7,-1.1,1622.0,14.723,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-28 16:06:29,2,31.164665420513654
783.0,78.2,86.82,78.21,2883.0,0.275,-7.2,-3.7,-8.5,1680.0,14.799,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-28 22:11:36,2,30.935864708439247
821.8,79.59,88.81,79.6,2903.0,0.281,7.3,8.2,5.2,1963.0,14.617,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-29 08:20:26,2,31.679779826030305
875.6,85.06,90.69,85.21,3440.0,0.255,4.6,9.0,2.9,2075.0,14.386,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-29 16:44:42,2,30.93767313527736
922.1,86.78,92.15,86.95,3253.0,0.261,13.4,11.5,11.3,4417.0,13.516,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-30 11:58:36,2,31.571179902363067
836.6,81.94,89.08,82.01,3156.0,0.282,2.8,6.0,1.1,2056.0,14.56,0.0,1.0,0.0,0.0,0.0,VQ-BGU,2019-03-31 01:53:53,2,31.64678677216245
969.8,91.09,93.43,91.28,4171.0,0.29,9.8,10.5,8.2,1807.0,14.888,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-03-31 07:27:44,2,30.834493842111605
891.8,83.94,91.25,84.0,3309.0,0.261,16.0,14.0,13.7,1961.0,14.868,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-31 14:14:26,2,31.016025807065173
909.2,86.36,91.83,86.52,3475.0,0.271,11.5,10.2,9.5,2484.0,14.447,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-03-31 20:01:27,2,30.96498441042408
905.8,87.58,91.61,87.78,3801.0,0.26,4.8,5.7,3.1,1189.0,14.805,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-01 09:15:40,2,30.30730219706846
900.5,83.53,91.22,83.59,3259.0,0.248,17.0,17.0,15.1,1808.0,14.475,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-01 14:26:33,2,30.17998999817106
858.8,83.97,89.96,84.1,3329.0,0.282,2.3,1.2,0.8,2132.0,14.633,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-01 19:18:41,2,30.0517709205244
870.9,85.17,90.59,85.33,3271.0,0.281,3.4,2.2,1.8,3401.0,13.799,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-02 01:45:28,2,30.643997976849935
926.0,88.98,92.27,89.17,4009.0,0.275,5.5,5.5,3.7,1294.0,14.882,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-02 09:45:09,2,29.949121275021067
977.0,90.74,94.1,90.93,4076.0,0.273,16.5,16.2,14.8,1823.0,14.616,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-02 14:45:49,2,29.868212736280412
829.8,81.48,89.0,81.54,3163.0,0.272,1.8,4.2,0.3,2003.0,14.558,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-02 20:53:49,2,29.275227715652786
845.7,83.36,89.61,83.48,3376.0,0.252,0.9,4.0,-0.5,1705.0,14.628,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-03 01:12:08,2,29.802932901716943
904.0,87.46,91.64,87.65,3778.0,0.268,5.3,3.0,3.7,2027.0,14.846,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-03 07:03:13,2,29.77477381007953
945.6,87.82,93.27,87.97,3574.0,0.287,21.4,21.2,19.3,1616.0,14.773,0.0,0.0,0.0,0.0,0.0,VQ-BGU,2019-04-03 13:24:21,2,30.404020532306234
874.1,85.01,90.57,85.17,3474.0,0.271,3.6,6.7,1.9,1414.0,14.753,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-03 20:09:35,2,29.75193292928881
831.9,81.32,88.98,81.39,3058.0,0.258,2.5,7.7,0.9,2478.0,14.163,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-04 01:17:14,2,29.82979294290447
879.2,85.04,90.68,85.2,3434.0,0.266,4.6,5.7,3.2,1939.0,14.555,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-04 07:04:00,2,29.850247194390615
840.2,79.45,89.63,79.45,2791.0,0.271,15.5,12.2,13.9,2142.0,14.42,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-04 13:33:03,2,30.815145845740602
855.5,83.53,89.85,83.65,3372.0,0.241,2.7,8.0,1.0,1079.0,14.795,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-04 20:57:44,2,30.392036149595775
865.8,83.83,90.27,83.95,3359.0,0.25,5.7,5.5,4.1,1445.0,14.764,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-05 08:25:26,2,30.15361922113447
838.5,81.7,89.35,81.75,3160.0,0.274,4.7,5.7,2.8,1614.0,14.77,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-05 13:57:13,2,30.561430774522478
905.8,87.46,91.52,87.67,3763.0,0.267,3.9,4.5,2.3,1482.0,14.717,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-05 20:06:35,2,29.92887476379289
874.3,84.82,90.6,84.97,3419.0,0.284,5.2,5.0,3.5,1403.0,14.963,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-06 07:02:24,2,30.354685292160134
921.3,87.02,92.52,87.18,3532.0,0.265,15.9,14.5,13.7,2092.0,14.544,0.0,0.0,1.0,0.0,0.0,VQ-BGU,2019-04-06 13:22:02,2,30.0466935156792
